id,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend
4128,0.0,0.0,5,1,1,1,1,1,0
4129,0.0,0.0,5,2,2,3,2,1,0
4131,0.0,0.0,5,1,1,8,2,1,0
4132,0.0,0.0,5,2,10,8,2,1,0
4133,0.0,0.0,5,1,1,4,2,1,1
4136,0.0,0.2,5,1,1,4,3,1,0
4137,0.0,0.6,5,3,2,6,13,1,0
4138,0.0,0.0,5,1,1,1,3,1,0
4139,0.0,0.6,5,2,10,3,3,1,0
4140,0.0,0.0,5,3,2,3,13,1,0
4143,0.0,0.0,5,3,2,5,4,1,0
4148,0.0,1.0,5,2,2,1,4,1,1
4154,0.0,0.0,5,1,1,1,2,2,0
4155,0.0,0.8,5,2,5,4,2,1,0
4156,0.0,1.0,5,3,2,4,1,1,1
4159,0.0,0.2,5,2,2,6,4,1,0
4160,56.62363636,0.0,5,2,2,1,4,1,1
4161,0.0,0.6,5,3,2,9,13,1,0
4162,5.921482086,0.0,5,2,2,3,11,1,1
4163,0.0,0.0,5,1,1,4,3,1,0
4164,0.0,0.0,5,2,2,1,2,1,0
4165,0.0,0.0,5,2,2,1,13,1,0
4166,0.0,0.2,5,2,2,1,4,1,0
4167,0.0,0.4,5,2,2,1,11,1,0
4168,0.0,0.6,5,1,1,1,3,1,0
4170,0.0,0.8,5,3,2,2,13,1,0
4171,0.0,0.8,5,2,2,1,6,1,0
4172,0.0,0.0,5,1,1,1,3,1,0
4173,8.022839506,0.6,5,2,2,3,4,1,0
4174,0.0,0.8,5,3,2,1,4,1,0
4175,0.0,0.0,5,1,1,1,4,1,1
4176,0.0,0.8,5,3,2,1,13,1,0
4178,0.0,0.0,5,3,2,1,1,1,1
4179,0.0,0.0,5,2,4,1,2,2,0
4180,6.402612903,0.0,5,2,2,4,4,1,1
4181,0.0,0.0,5,3,2,7,4,1,0
4182,0.0,0.0,5,1,1,1,3,1,0
4184,48.864,0.0,5,2,2,3,4,1,1
4185,57.474,0.0,5,2,2,5,4,2,1
4186,0.0,0.0,5,3,2,2,19,1,1
4187,0.0,0.4,5,2,4,3,3,1,0
4188,0.0,0.8,5,2,6,6,13,1,0
4189,9.597405405,0.6,5,2,2,1,4,1,0
4190,0.0,0.4,5,1,1,1,4,1,0
4191,10.45437681,1.0,5,2,2,1,4,1,1
4193,2.524993961,0.2,5,2,2,3,1,1,0
4194,79.0,0.6,5,2,4,4,2,1,0
4195,0.0,0.0,5,2,4,7,3,1,0
4196,0.0,0.0,5,2,2,7,3,1,0
4197,0.0,0.0,5,2,2,8,3,2,0
4198,0.0,0.6,5,2,2,3,2,2,0
4199,0.0,0.2,5,2,2,1,3,1,0
4200,0.0,0.0,5,2,5,6,3,1,0
4201,0.0,0.0,5,3,2,1,15,1,0
4202,0.0,0.0,5,3,2,3,2,1,0
4203,0.0,0.8,5,2,2,4,4,1,0
4204,0.0,0.0,5,3,2,1,4,1,1
4205,0.0,0.0,5,2,2,4,2,1,0
4206,0.0,0.0,5,2,2,2,1,1,1
4208,0.0,0.6,5,3,2,6,3,1,0
4209,0.0,0.0,5,2,2,1,3,1,0
4210,0.0,0.0,5,3,2,1,3,2,0
4211,0.0,0.8,5,2,2,7,2,1,0
4212,0.0,0.0,5,2,2,3,4,1,0
4213,0.0,0.0,5,3,2,8,2,1,0
4214,0.0,0.8,5,2,5,1,4,1,0
4215,0.0,0.8,5,2,5,2,2,1,0
4216,19.34826667,0.0,5,2,2,6,1,1,0
4218,0.0,0.0,5,2,2,1,3,2,0
4219,0.0,1.0,5,3,2,4,1,1,1
4221,0.0,0.0,5,3,2,4,3,1,0
4223,0.0,0.0,5,2,2,1,3,1,0
4224,0.0,0.0,5,3,2,9,3,1,0
4225,0.0,0.0,5,2,2,2,13,1,1
4226,3.38287678,0.4,5,2,2,1,4,1,0
4230,0.0,0.0,5,1,1,4,3,1,0
4231,0.0,0.0,5,2,2,2,1,1,0
4232,17.05922581,0.8,5,2,2,3,4,1,0
4233,0.0,0.4,5,2,2,3,13,1,0
4234,7.9755,0.0,5,2,2,1,2,1,0
4237,0.0,0.0,5,1,2,2,4,1,1
4238,0.0,0.0,5,1,1,4,3,1,0
4239,0.0,0.0,5,2,4,4,2,1,0
4240,0.0,0.0,5,2,10,3,3,1,0
4241,0.0,0.6,5,3,2,1,3,1,0
4242,0.0,0.8,5,2,4,1,4,1,0
4243,0.0,0.6,5,2,2,3,4,1,0
4244,0.0,0.0,5,2,5,5,2,1,0
4245,8.926598571,0.0,5,2,2,1,1,1,1
4246,0.0,0.0,5,3,2,2,3,2,0
4249,53.988,0.6,5,6,2,9,2,2,0
4251,0.0,0.0,5,2,2,9,2,2,0
4253,0.0,0.0,5,2,2,1,19,1,1
4254,0.0,0.4,5,2,2,1,13,1,0
4255,0.0,0.8,5,2,2,5,13,1,0
4256,0.0,0.2,5,2,2,5,6,1,0
4257,0.0,0.0,5,3,2,3,13,1,0
4258,0.0,1.0,5,2,2,6,5,2,1
4259,19.29753191,0.6,5,2,2,1,3,1,0
4260,16.6702274,0.0,5,2,2,7,6,1,0
4261,0.0,0.0,5,2,2,7,4,1,1
4263,12.27419487,0.8,5,3,3,3,2,1,0
4264,0.0,0.2,5,4,1,1,3,1,0
4265,3.241653061,0.6,5,2,2,1,2,1,0
4267,0.0,1.0,5,3,2,1,4,1,1
4268,4.76956682,0.6,5,3,2,1,3,1,0
4269,0.0,0.0,5,2,2,7,4,1,0
4271,18.27428571,0.0,5,2,2,1,4,1,0
4272,0.0,0.0,5,2,2,8,6,1,1
4274,0.0,0.8,5,4,2,1,13,1,0
4275,3.064378378,0.0,5,2,2,1,1,1,0
4276,0.0,0.0,5,1,1,6,15,1,0
4279,20.37964966,0.0,5,1,1,1,2,1,0
4280,0.0,0.0,5,2,2,6,5,1,1
4281,0.0,0.0,5,2,2,1,13,1,0
4282,50.388,0.0,5,1,1,1,5,2,1
4283,0.0,0.4,5,2,2,9,2,2,0
4284,0.0,0.0,5,2,10,3,3,1,0
4286,0.0,0.0,5,2,4,7,4,1,1
4288,0.0,0.0,5,2,2,3,18,1,1
4290,0.0,0.0,5,2,6,6,1,1,0
4291,0.0,0.8,5,3,2,3,13,1,0
4292,0.0,0.0,5,3,2,6,4,1,1
4293,72.30208696,0.0,5,2,2,1,4,2,0
4294,0.0,0.8,5,2,2,2,13,1,0
4296,0.0,0.0,5,2,2,1,3,1,0
4297,0.0,0.6,5,2,2,3,2,1,0
4299,8.184095082,0.0,5,3,2,1,2,1,0
4300,0.0,0.0,5,2,2,6,3,2,0
4301,0.0,0.0,5,2,10,4,2,1,0
4303,55.8486,0.0,5,2,2,1,5,2,1
4304,0.0,1.0,5,3,2,3,4,1,1
4305,0.0,0.8,5,3,2,1,13,1,0
4306,0.0,0.0,5,1,1,6,2,1,1
4311,0.0,0.8,5,2,2,6,1,1,0
4312,0.0,0.0,5,2,2,6,2,1,0
4315,0.0,0.0,5,3,2,2,2,1,1
4316,3.358133333,0.0,5,1,1,3,1,1,0
4317,15.184125,0.6,5,2,2,4,6,1,0
4319,0.0,0.6,5,2,2,3,11,1,0
4322,0.0,0.0,5,1,1,3,4,2,1
4323,0.0,0.0,5,1,1,8,4,1,0
4324,0.0,0.4,5,2,2,1,2,1,0
4325,0.0,0.0,5,2,4,8,4,1,1
4326,16.16333333,0.0,5,2,2,2,13,1,0
4328,0.0,0.0,5,3,2,6,13,1,1
4329,13.11145455,0.0,5,2,2,5,13,1,0
4330,0.0,0.8,5,2,4,1,3,1,0
4332,16.53909091,0.0,5,2,2,4,2,2,1
4336,0.0,0.0,5,2,2,4,1,1,0
4337,0.0,0.8,5,1,1,4,1,1,0
4340,0.0,0.2,5,2,2,1,4,1,0
4341,13.53068367,0.0,5,2,2,7,4,1,0
4343,0.0,0.0,5,3,2,1,13,1,0
4344,0.0,1.0,5,1,2,9,4,1,1
4345,0.0,0.0,5,2,2,1,2,1,0
4346,9.849816466,0.0,5,2,4,3,2,1,0
4347,0.0,0.0,5,2,2,1,4,1,0
4348,0.0,0.0,5,3,3,4,2,1,0
4350,0.0,0.0,5,2,2,1,1,1,1
4351,0.0,0.0,5,1,2,3,2,1,1
4352,8.897594595,0.0,5,2,2,3,2,1,1
4353,8.052616667,0.0,5,2,2,1,2,1,0
4354,0.0,0.0,5,2,2,7,3,1,0
4355,0.0,0.0,5,2,5,1,4,1,0
4356,0.0,0.0,5,2,5,2,1,1,0
4357,0.0,0.0,5,1,1,1,2,1,1
4358,54.07524113,0.0,5,4,2,3,3,1,0
4359,21.76475048,0.0,5,2,2,1,2,1,0
4360,54.97036364,0.0,5,2,2,4,2,2,0
4362,0.0,0.0,5,3,2,1,2,2,0
4363,0.0,0.6,5,1,1,1,3,1,0
4364,0.0,0.8,5,3,2,3,13,1,0
4365,0.0,0.0,5,3,3,1,1,1,0
4366,0.0,0.0,5,1,1,1,4,1,1
4367,0.0,0.0,5,4,1,1,3,1,0
4368,0.0,0.0,5,1,2,3,2,2,0
4369,0.0,0.6,5,2,2,1,4,1,0
4370,7.153421053,0.0,5,2,2,1,4,1,0
4371,0.0,0.0,5,3,2,3,6,1,0
4372,8.069027652,0.0,5,2,2,2,2,1,0
4373,0.0,0.6,5,2,5,4,6,1,0
4374,0.0,0.0,5,2,2,1,3,1,0
4376,0.0,0.6,5,1,1,6,3,1,0
4377,0.0,0.2,5,3,3,2,11,1,0
4379,0.0,0.0,5,2,2,3,5,2,0
4380,0.0,0.0,5,1,1,3,4,1,1
4381,2.483389831,0.2,5,2,2,3,6,1,0
4382,0.0,0.0,5,4,2,1,3,1,1
4383,0.0,0.0,5,2,2,9,4,1,0
4384,0.0,0.0,5,2,2,7,2,1,0
4386,0.0,0.2,5,3,2,1,2,1,0
4387,0.0,0.0,5,2,2,3,19,1,0
4388,0.0,0.0,5,3,2,3,4,1,0
4389,0.0,0.2,5,2,2,1,5,1,0
4395,0.0,0.6,5,2,4,1,4,1,0
4396,26.65777778,0.0,5,2,5,3,1,1,0
4401,0.0,0.6,5,2,2,7,2,1,0
4403,0.0,0.0,5,2,2,1,3,1,0
4405,0.0,1.0,5,1,1,1,2,1,1
4406,0.0,0.0,5,3,2,1,4,1,0
4407,6.624947368,0.6,5,3,2,2,13,1,0
4408,0.0,0.0,5,2,5,3,6,2,0
4410,0.0,1.0,5,3,2,3,13,1,1
4411,0.0,0.0,5,2,2,9,4,1,0
4414,0.0,0.6,5,1,1,3,2,1,0
4415,0.0,0.0,5,3,2,1,3,1,0
4417,0.0,0.0,5,3,5,1,5,2,0
4418,0.0,0.0,5,2,2,1,2,1,0
4419,16.94046729,0.6,5,2,2,1,13,1,0
4420,0.0,0.6,5,3,2,1,3,1,0
4423,0.0,0.2,5,3,2,2,3,1,0
4424,0.0,0.0,5,3,2,1,4,1,0
4425,0.0,0.0,5,3,3,8,4,1,1
4426,0.0,0.0,5,2,2,1,3,1,0
4427,0.0,0.2,5,3,2,8,1,1,0
4428,0.0,0.0,5,3,2,2,4,1,0
4429,0.0,0.0,5,3,2,2,13,1,0
4433,14.73709091,0.2,5,2,2,4,5,2,0
4435,5.137714286,0.0,5,4,1,4,20,1,0
4436,63.891,0.0,5,3,2,4,1,1,0
4437,6.53004878,0.0,5,2,2,1,4,1,0
4438,0.0,0.4,5,2,2,4,6,2,0
4440,0.0,0.0,5,1,1,1,15,1,1
4441,0.0,0.0,5,2,2,4,11,1,0
4442,9.74025,0.0,5,1,1,3,4,2,1
4443,8.868449011,0.0,5,2,5,3,4,1,0
4444,13.67493333,0.0,5,3,6,4,6,1,0
4445,0.0,0.8,5,1,1,1,1,1,0
4446,12.59910233,0.0,5,2,1,1,3,1,1
4447,26.98,0.0,5,2,4,3,2,1,0
4448,0.0,0.0,5,2,4,1,1,1,0
4450,12.15210526,0.0,5,3,2,4,5,1,1
4451,0.0,0.0,5,1,1,1,3,1,0
4452,0.0,0.8,5,2,2,4,6,1,0
4453,0.0,0.0,5,3,2,3,4,2,0
4454,0.0,0.6,5,2,2,4,3,1,0
4456,0.0,0.0,5,2,2,9,3,1,1
4458,55.485,0.0,5,2,4,4,2,1,0
4459,0.0,0.6,5,2,2,1,13,1,0
4461,0.0,0.0,5,1,2,1,6,1,1
4462,0.0,0.6,5,2,2,1,6,1,0
4463,0.0,0.0,5,1,1,1,3,1,0
4464,0.0,0.8,5,2,10,2,4,1,0
4465,38.20940741,0.0,5,2,5,3,4,1,1
4467,0.0,0.0,5,1,1,1,3,1,1
4468,0.0,0.0,5,2,5,1,2,1,1
4469,0.0,0.0,5,2,2,4,2,1,0
4472,0.0,0.0,5,3,2,3,1,1,1
4473,0.0,0.0,5,3,2,3,4,1,1
4474,0.0,0.0,5,2,5,2,2,1,0
4475,4.5476,0.0,5,4,1,1,4,1,0
4477,0.0,0.6,5,3,2,4,3,1,0
4479,5.24475,0.4,5,2,2,1,13,1,0
4480,0.0,0.6,5,2,2,1,19,1,0
4481,0.0,0.0,5,3,2,1,4,1,0
4482,0.0,0.8,5,2,2,6,3,1,0
4483,0.0,0.0,5,3,2,1,19,1,0
4485,9.865125,0.0,5,2,2,4,6,1,0
4487,0.0,0.2,5,2,2,7,2,1,0
4488,43.81043478,0.0,5,2,2,2,1,1,0
4489,0.0,0.0,5,3,2,9,3,1,0
4490,0.0,0.0,5,2,2,9,4,1,0
4491,0.0,0.0,5,2,5,9,4,1,0
4492,0.0,0.8,5,1,8,3,1,1,0
4493,69.2786087,0.0,5,2,2,1,4,1,0
4494,0.0,0.8,5,2,2,3,3,1,0
4496,42.50333333,0.0,5,2,2,9,2,1,0
4497,0.0,0.0,5,1,8,2,1,1,0
4498,0.0,0.0,5,2,4,3,3,1,0
4499,0.0,0.2,5,3,2,3,1,1,0
4500,0.0,0.0,5,2,4,3,4,1,1
4501,0.0,0.0,5,2,6,1,1,1,1
4502,0.0,0.0,5,2,2,1,7,1,1
4503,0.0,0.4,5,2,2,6,11,1,0
4507,0.0,0.0,5,2,5,6,6,1,0
4509,8.508237502,0.0,5,2,2,3,1,1,0
4510,32.1908,0.0,5,2,4,1,2,1,0
4511,0.0,0.0,5,2,2,9,3,1,0
4513,0.0,0.0,5,2,2,7,6,1,0
4514,0.0,0.0,5,2,2,2,4,1,0
4515,5.710061275,0.0,5,2,2,3,13,1,0
4516,1.914174972,0.2,5,2,2,3,13,1,0
4519,31.22,0.0,5,3,2,8,4,1,0
4521,1.033764021,0.0,5,2,2,3,2,1,0
4524,0.0,0.0,5,4,2,1,11,1,0
4525,0.0,0.4,5,1,1,7,6,1,0
4526,0.0,0.6,5,2,4,1,3,1,0
4529,91.246,0.0,5,2,4,1,3,2,0
4530,0.0,0.0,5,3,2,6,6,1,0
4531,0.0,1.0,5,6,2,3,2,2,1
4532,16.48421053,0.0,5,2,2,6,4,1,0
4533,0.0,0.6,5,2,2,1,13,1,0
4534,0.0,0.0,5,2,2,1,4,1,0
4535,0.0,0.0,5,3,2,6,3,1,0
4536,9.991666667,0.0,5,3,2,2,2,1,0
4537,0.0,0.0,5,4,2,3,4,1,0
4539,0.0,0.0,5,2,6,1,3,2,0
4540,8.256572358,0.0,5,2,10,3,4,1,1
4541,0.0,0.8,5,2,5,1,3,1,0
4542,0.0,0.0,5,1,1,8,15,2,1
4543,0.0,0.0,5,2,2,1,2,2,0
4544,0.0,0.4,5,2,5,2,1,1,0
4546,47.26060606,0.0,5,2,2,4,6,1,0
4548,35.98,0.0,5,2,5,3,4,1,0
4549,0.0,0.0,5,2,5,1,1,1,0
4550,0.0,0.6,5,1,1,1,4,1,0
4551,0.0,0.0,5,2,2,1,3,1,0
4552,0.0,0.0,5,2,2,2,3,1,0
4554,0.0,0.0,5,3,2,3,18,1,0
4555,2.561538462,0.0,5,2,6,1,1,1,0
4556,0.0,0.0,5,2,2,1,2,1,1
4559,0.0,0.4,5,2,6,3,20,1,0
4560,11.47812903,0.0,5,2,2,4,1,1,1
4561,0.0,0.0,5,1,1,2,3,1,0
4562,0.0,0.0,5,3,2,1,6,1,0
4563,0.0,0.0,5,1,1,2,4,1,1
4564,17.541,1.0,5,2,2,2,4,1,1
4565,0.0,0.0,5,3,2,4,4,1,1
4566,0.0,0.0,5,2,10,1,4,1,0
4570,0.0,0.0,5,1,8,9,4,1,1
4572,0.0,0.0,5,2,2,8,3,1,0
4575,0.0,0.0,5,3,2,1,13,1,0
4576,12.13161988,0.0,5,4,1,6,6,1,0
4577,0.0,0.0,5,2,4,1,4,1,0
4578,0.0,0.0,5,3,2,6,3,1,0
4579,0.0,0.0,5,2,2,6,4,1,0
4581,0.0,0.4,5,3,2,3,3,1,0
4582,0.0,0.0,5,2,2,2,4,1,0
4583,0.0,0.0,5,3,2,4,4,1,0
4584,0.0,0.0,5,2,4,4,4,1,0
4587,0.0,0.0,5,3,2,1,2,1,0
4588,0.0,0.0,5,1,1,4,3,1,1
4589,0.0,0.0,5,2,2,2,13,1,0
4590,0.0,0.0,5,1,1,3,1,1,0
4591,15.65808387,0.0,5,1,1,1,1,1,0
4592,0.0,0.0,5,2,2,6,4,2,0
4593,0.0,0.0,5,2,2,3,2,2,0
4595,0.0,0.0,5,1,1,1,4,2,0
4596,0.0,0.0,5,2,2,1,3,1,0
4597,0.0,0.8,5,2,2,2,4,1,0
4598,16.10052632,0.0,5,2,2,2,5,1,0
4599,0.0,0.8,5,2,4,1,5,2,0
4600,0.0,0.0,5,2,2,7,2,1,0
4601,6.221045455,0.0,5,2,5,3,1,1,1
4602,0.0,0.0,5,2,2,5,4,2,0
4603,0.0,0.0,5,3,2,3,11,2,1
4604,0.0,0.6,5,2,10,9,4,1,0
4605,0.0,0.6,5,2,4,2,6,1,0
4606,7.998,0.8,5,2,2,7,4,1,0
4607,0.0,0.2,5,1,2,3,4,1,0
4608,0.0,0.0,5,2,5,2,4,1,0
4609,0.0,0.0,5,3,2,6,13,1,0
4610,0.0,0.0,5,2,2,3,4,1,0
4611,0.0,0.0,5,2,2,3,4,1,1
4612,0.0,0.6,5,2,2,1,3,1,0
4614,0.0,0.0,5,1,1,2,2,1,0
4615,0.0,1.0,5,2,2,4,3,1,1
4616,5.159462207,0.8,5,2,2,7,3,1,0
4617,26.985,0.0,5,2,2,1,5,1,0
4618,0.0,0.6,5,2,2,3,3,1,0
4619,0.0,0.2,5,2,2,3,13,1,0
4620,0.0,0.0,5,2,2,9,13,1,0
4621,38.20357895,0.0,5,2,2,1,2,1,0
4624,0.0,0.6,5,1,2,1,2,1,0
4627,0.0,0.6,5,2,2,2,4,1,0
4628,0.0,0.0,5,1,1,2,4,1,0
4629,3.984110696,0.0,5,2,2,1,1,1,1
4630,5.798,0.0,5,2,2,1,5,2,0
4631,0.0,0.0,5,2,4,9,3,1,0
4633,0.0,0.0,5,2,2,5,4,1,1
4634,0.0,0.0,5,2,4,4,2,1,0
4635,0.0,1.0,5,3,2,2,4,1,1
4636,0.0,0.6,5,1,1,3,3,1,0
4637,3.076706897,0.8,5,3,2,1,3,1,0
4638,0.0,0.6,5,2,2,1,6,1,0
4640,0.0,0.0,5,2,2,2,4,1,1
4641,58.105625,0.0,5,1,1,3,4,1,0
4643,0.0,0.0,5,3,2,6,14,2,1
4644,0.0,0.0,5,2,4,3,1,1,0
4647,0.0,0.0,5,1,2,7,3,1,1
4648,0.0,0.0,5,2,4,7,6,1,0
4649,0.0,0.0,5,1,1,3,4,1,0
4650,0.0,1.0,5,3,2,6,4,1,1
4651,53.22268667,0.4,5,2,2,2,2,1,0
4652,0.0,0.0,5,1,1,1,3,1,1
4655,8.495651163,0.0,5,3,2,3,2,1,0
4658,1.912422222,0.0,5,4,2,3,6,1,0
4659,23.988,0.0,5,2,2,6,2,2,1
4660,0.0,0.8,5,2,2,1,4,1,0
4661,0.0,0.0,5,3,3,1,3,1,0
4662,0.0,0.6,5,2,2,3,1,1,0
4663,0.0,0.0,5,1,2,3,5,2,1
4664,5.782988246,0.4,5,2,2,1,4,1,0
4666,0.0,1.0,5,2,5,7,6,1,1
4668,0.0,0.0,5,2,2,5,2,1,0
4669,0.0,0.6,5,2,2,5,1,1,0
4670,11.284275,0.0,5,3,2,1,3,1,1
4671,0.0,0.0,5,2,2,6,4,1,0
4672,0.0,0.8,5,2,2,3,20,1,0
4674,1.558381388,1.0,5,2,2,1,20,1,1
4678,0.0,0.0,5,1,1,1,4,1,1
4679,27.664,0.6,5,2,2,2,6,1,0
4680,0.0,0.0,5,3,2,1,6,1,0
4681,1.534835979,0.0,5,2,2,2,4,1,0
4682,0.0,0.0,5,3,2,4,13,1,0
4684,0.0,0.6,5,2,2,1,3,1,0
4685,0.0,0.0,5,3,2,1,3,1,0
4686,0.0,0.0,5,2,2,3,4,1,0
4687,0.0,0.0,5,2,2,1,4,1,0
4688,0.0,0.8,5,2,2,4,1,1,0
4689,0.0,0.0,5,2,2,6,6,1,0
4690,0.0,0.0,5,2,2,3,3,1,0
4692,0.0,0.6,5,2,2,6,3,1,0
4693,0.0,0.8,5,2,2,1,3,1,0
4694,32.43738462,0.0,5,1,1,3,4,1,1
4695,0.0,0.4,5,2,2,1,6,1,0
4696,0.0,0.0,5,2,6,9,3,1,0
4697,10.17002765,0.2,5,3,2,1,4,1,0
4698,0.0,0.0,5,2,2,3,2,1,0
4700,24.02645488,0.0,5,3,2,9,13,1,1
4701,0.0,0.0,5,2,2,3,2,1,0
4702,33.9251122,0.0,5,4,1,3,3,1,0
4703,0.0,0.6,5,3,2,3,3,1,0
4704,0.0,0.0,5,2,2,3,2,1,0
4707,22.20401709,0.0,5,2,4,3,6,1,0
4708,0.0,0.0,5,3,3,1,3,2,1
4710,0.0,0.0,5,3,2,6,11,2,1
4712,0.0,1.0,5,3,2,1,2,1,1
4714,0.0,0.4,5,3,2,3,5,1,0
4715,0.0,0.0,5,2,2,1,1,1,0
4716,0.0,0.0,5,2,2,4,4,2,1
4717,0.0,0.0,5,1,1,4,5,1,0
4718,0.0,0.8,5,2,2,2,13,1,0
4719,0.0,0.4,5,2,6,1,4,1,0
4720,0.0,0.8,5,2,2,1,2,1,0
4721,0.0,0.4,5,2,5,9,6,1,0
4722,0.0,0.6,5,2,5,9,5,1,0
4725,0.0,0.0,5,3,2,1,3,1,0
4726,0.0,0.6,5,2,2,2,3,1,0
4728,0.0,0.0,5,1,1,8,4,1,0
4730,0.0,0.4,5,2,2,5,3,1,0
4731,0.0,0.6,5,2,5,1,4,1,0
4732,0.0,0.0,5,1,1,6,2,2,0
4733,0.0,0.0,5,2,5,6,6,1,0
4734,0.0,0.0,5,3,2,1,2,1,0
4735,0.0,0.8,5,2,2,7,3,1,0
4736,0.0,0.6,5,1,1,1,3,1,0
4739,0.0,0.0,5,2,4,1,4,1,0
4740,0.0,0.0,5,1,2,1,3,2,0
4741,0.0,0.0,5,3,2,3,3,1,0
4744,0.0,0.0,5,2,2,3,6,1,0
4751,15.02583766,0.0,5,3,2,3,11,1,0
4752,0.0,0.0,5,1,1,4,6,1,0
4753,0.0,0.0,5,4,5,1,3,1,0
4754,0.0,0.0,5,1,8,1,4,1,1
4755,0.0,0.0,5,2,5,1,2,1,0
4756,0.0,0.0,5,1,1,3,4,1,0
4757,0.0,0.6,5,2,2,1,3,1,0
4758,8.4525,0.0,5,1,1,1,3,1,0
4759,0.0,0.0,5,2,2,1,4,1,0
4760,0.0,0.0,5,1,1,6,2,1,1
4761,23.13,0.0,5,2,2,1,2,1,0
4762,0.0,0.0,5,2,2,6,4,1,0
4764,11.8290411,0.8,5,2,2,1,4,1,0
4765,0.0,0.6,5,2,2,1,3,1,0
4767,0.0,0.0,5,3,2,4,4,1,1
4768,0.0,0.8,5,2,2,1,2,1,0
4770,0.0,0.0,5,3,2,6,2,2,0
4772,0.0,0.0,5,1,1,1,3,1,0
4774,19.1105,0.0,5,2,2,4,2,1,0
4776,23.235,0.0,5,1,1,1,5,2,0
4778,0.0,0.6,5,2,5,2,2,1,0
4779,0.0,0.0,5,2,2,1,1,1,0
4780,22.93531071,0.6,5,1,1,1,2,1,0
4781,0.0,0.0,5,2,2,3,1,1,0
4786,0.902835681,0.0,5,2,2,3,2,1,0
4787,0.0,0.0,5,2,2,1,3,1,0
4788,0.0,1.0,5,3,2,2,13,1,1
4789,0.0,0.6,5,2,5,3,2,2,0
4791,9.065333333,0.0,5,1,10,1,3,1,1
4794,0.0,0.6,5,2,2,2,2,1,0
4795,0.0,0.0,5,1,1,4,6,1,1
4796,0.0,0.0,5,2,2,4,1,1,0
4797,0.0,0.0,5,3,2,3,3,1,0
4799,0.0,0.0,5,3,2,5,6,1,0
4801,0.0,0.0,5,2,2,2,6,1,1
4802,0.0,0.0,5,3,2,5,13,1,0
4803,0.0,0.8,5,3,2,2,13,1,0
4805,0.0,0.0,5,2,4,1,2,1,1
4806,0.0,0.0,5,2,2,7,4,1,0
4807,0.0,0.0,5,3,2,3,4,1,1
4809,0.0,0.0,5,2,2,7,2,2,0
4810,0.0,0.0,5,2,2,2,3,1,0
4815,0.0,0.0,5,3,2,4,2,1,0
4816,17.19073913,0.0,5,3,2,1,11,1,0
4817,0.0,0.0,5,2,2,1,3,1,0
4819,0.0,0.6,5,2,2,5,4,1,0
4820,15.25033754,0.6,5,2,2,3,2,1,0
4821,16.78420229,0.0,5,3,2,5,6,1,0
4822,0.0,1.0,5,2,2,4,4,1,1
4823,0.0,0.0,5,2,2,1,2,1,0
4824,0.0,0.0,5,1,1,2,11,1,1
4825,0.0,0.0,5,2,2,1,13,1,0
4826,0.0,0.0,5,2,2,1,5,2,0
4827,0.0,0.0,5,1,1,3,2,2,0
4828,0.0,0.8,5,2,2,7,13,1,0
4829,0.0,0.6,5,3,2,3,13,1,0
4830,0.0,0.0,5,2,2,1,1,1,0
4831,0.0,0.6,5,1,1,1,3,1,0
4832,0.0,0.0,5,2,2,2,4,1,0
4833,0.0,0.0,5,2,2,4,2,1,0
4834,0.0,0.0,5,1,1,1,2,1,0
4835,0.0,0.4,5,2,2,6,13,1,0
4836,0.0,0.0,5,3,2,5,3,1,1
4837,0.0,0.0,5,1,1,1,5,2,0
4838,0.0,0.0,5,3,2,1,3,1,0
4839,0.0,0.0,5,1,1,3,2,1,0
4841,26.27933158,0.4,5,2,2,2,3,1,0
4843,0.0,0.0,5,2,2,1,2,1,1
4844,0.0,0.0,5,3,2,3,4,1,1
4845,11.96396809,0.2,5,1,2,4,4,1,0
4846,0.0,0.0,5,2,2,1,6,1,1
4847,0.0,0.4,5,2,2,1,13,1,0
4848,0.0,0.0,5,1,1,1,2,1,0
4850,0.0,0.0,5,3,2,4,2,1,0
4852,0.0,0.0,5,2,2,7,2,2,0
4855,0.0,0.0,5,3,2,3,3,1,0
4857,0.0,0.4,5,3,2,8,3,1,0
4858,0.0,0.0,5,2,2,1,19,1,0
4859,0.0,0.0,5,4,1,1,4,1,0
4861,0.0,0.0,5,1,8,1,3,1,0
4862,0.0,0.0,5,3,2,7,3,1,0
4863,0.0,0.4,5,2,2,1,13,1,0
4864,0.0,0.8,5,3,2,7,13,1,0
4865,58.16727273,0.0,5,1,1,1,5,2,0
4867,0.0,0.0,5,2,2,3,2,1,1
4868,0.0,0.0,5,2,2,6,4,1,0
4870,0.0,0.0,5,1,1,2,6,1,0
4872,0.0,0.0,5,1,1,1,7,1,0
4873,0.0,0.0,5,3,2,6,3,1,0
4875,0.0,1.0,5,3,2,3,4,1,1
4876,0.0,0.8,5,2,2,9,3,1,0
4878,31.98,0.0,5,1,2,8,3,1,0
4879,0.0,0.2,5,3,2,3,4,1,0
4880,0.0,0.0,5,3,2,1,1,1,0
4882,0.0,0.4,5,1,2,8,1,1,0
4883,0.0,0.0,5,2,2,1,3,1,0
4885,0.0,0.6,5,4,1,4,1,1,0
4886,0.0,0.0,5,1,1,3,1,1,1
